subindex;eventindex;Animacytype;TypeNum;RT;list;response reverted;response;root;scenario;text;wordlength
15;182;Plant;4;1106;1;7;1;heavy_p.jpg;14;heavy ;6
15;202;Plant;4;1196;1;7;1;extraordinairy_p.jpg;9;extraordinairy;14
15;204;Plant;4;1074;1;7;1;handsome_p.jpg;13;handsome;8
15;206;Plant;4;1113;1;7;1;classic_p.jpg;6;classic ;8
15;208;Plant;4;1009;1;7;1;anxious_p.jpg;3;anxious;7
15;246;Plant;4;2883;1;7;1;lame_p.jpg;20;lame ;5
16;8;Plant;4;2169;1;2;6;heavy_p.jpg;14;heavy ;6
16;16;Plant;4;4046;1;5;3;amazing_p.jpg;2;amazing ;8
16;44;Plant;4;2733;1;2;6;good_p.jpg;11;good;4
16;56;Plant;4;4742;1;4;4;classic_p.jpg;6;classic ;8
16;70;Plant;4;4219;1;1;7;fair_p.jpg;10;fair ;5
16;76;Plant;4;1647;1;1;7;interesting_p.jpg;19;interesting ;12
16;78;Plant;4;1601;1;7;1;handsome_p.jpg;13;handsome;8
16;104;Plant;4;1850;1;5;3;great_p.jpg;12;great ;6
16;128;Plant;4;2619;1;3;5;hot_p.jpg;15;hot ;4
16;156;Plant;4;3316;1;1;7;basic_p.jpg;5;basic ;6
16;170;Plant;4;1381;1;6;2;aggressive_p.jpg;1;aggressive ;11
16;176;Plant;4;1458;1;6;2;extraordinairy_p.jpg;9;extraordinairy;14
16;190;Plant;4;1673;1;6;2;lame_p.jpg;20;lame ;5
16;216;Plant;4;2261;1;4;4;cool_p.jpg;7;cool ;5
16;232;Plant;4;1812;1;5;3;huge_p.jpg;16;huge;4
16;238;Plant;4;1517;1;7;1;ideal_p.jpg;17;ideal ;6
17;10;Plant;4;1509,24;2;7;1;tall_p.jpg;36;tall ;5
17;22;Plant;4;1522,79;2;7;1;loud_p.jpg;21;loud ;5
17;60;Plant;4;1310,97;2;7;1;solid_p.jpg;33;solid ;6
17;76;Plant;4;1181,59;2;7;1;quick_p.jpg;29;quick ;6
17;94;Plant;4;1237,49;2;7;1;wild_p.jpg;39;wild;4
17;96;Plant;4;1006,29;2;7;1;stunning_p.jpg;34;stunning ;9
17;108;Plant;4;662,23;2;7;1;ordinary_p.jpg;26;ordinary ;9
17;110;Plant;4;592,25;2;7;1;odd_p.jpg;23;odd ;4
17;120;Plant;4;877,85;2;7;1;radient_p.jpg;30;radient ;8
17;122;Plant;4;708,85;2;7;1;modern_p.jpg;22;modern;6
17;132;Plant;4;786,47;2;7;1;plain_p.jpg;28;plain ;6
17;136;Plant;4;833,9;2;7;1;ugly_p.jpg;37;ugly ;5
17;154;Plant;4;1040,1;2;7;1;sweet_p.jpg;35;sweet ;6
17;164;Plant;4;1109,99;2;7;1;rare_p.jpg;31;rare ;5
17;174;Plant;4;1065,03;2;7;1;weird_p.jpg;38;weird ;6
17;218;Plant;4;1071,33;2;7;1;small_p.jpg;32;small ;6
17;228;Plant;4;1052,42;2;7;1;okay_p.jpg;24;okay ;5
17;236;Plant;4;1010,75;2;7;1;wonderful_p.jpg;40;wonderful ;10
17;240;Plant;4;931,44;2;7;1;peaceful_p.jpg;27;peaceful ;9
17;250;Plant;4;3177,25;2;7;1;old_p.jpg;25;old ;4
18;14;Plant;4;4522;1;6;2;lame_p.jpg;20;lame ;5
18;20;Plant;4;3692;1;1;7;aggressive_p.jpg;1;aggressive ;11
18;44;Plant;4;1512;1;3;5;great_p.jpg;12;great ;6
18;46;Plant;4;1021;1;3;5;impressive_p.jpg;18;impressive ;11
18;82;Plant;4;1487;1;3;5;awesome_p.jpg;4;awesome ;8
18;90;Plant;4;1257;1;3;5;classic_p.jpg;6;classic ;8
18;112;Plant;4;1426;1;3;5;huge_p.jpg;16;huge;4
18;118;Plant;4;1811;1;2;6;basic_p.jpg;5;basic ;6
18;120;Plant;4;1326;1;2;6;fair_p.jpg;10;fair ;5
18;124;Plant;4;923;1;2;6;amazing_p.jpg;2;amazing ;8
18;136;Plant;4;1007;1;2;6;extraordinairy_p.jpg;9;extraordinairy;14
18;162;Plant;4;1268;1;3;5;heavy_p.jpg;14;heavy ;6
18;170;Plant;4;1249;1;2;6;cool_p.jpg;7;cool ;5
18;214;Plant;4;1036;1;4;4;interesting_p.jpg;19;interesting ;12
18;216;Plant;4;767;1;2;6;hot_p.jpg;15;hot ;4
18;222;Plant;4;595;1;2;6;handsome_p.jpg;13;handsome;8
18;234;Plant;4;952;1;2;6;anxious_p.jpg;3;anxious;7
18;240;Plant;4;1797;1;2;6;good_p.jpg;11;good;4
19;14;Plant;4;1784,21;1;7;1;hot_p.jpg;15;hot ;4
19;38;Plant;4;1780,37;1;7;1;huge_p.jpg;16;huge;4
19;40;Plant;4;1418,23;1;7;1;amazing_p.jpg;2;amazing ;8
19;42;Plant;4;970,06;1;7;1;lame_p.jpg;20;lame ;5
19;46;Plant;4;1133,11;1;7;1;anxious_p.jpg;3;anxious;7
19;48;Plant;4;664,72;1;7;1;heavy_p.jpg;14;heavy ;6
19;52;Plant;4;1152,74;1;7;1;extraordinairy_p.jpg;9;extraordinairy;14
19;70;Plant;4;1402,77;1;7;1;interesting_p.jpg;19;interesting ;12
19;80;Plant;4;1171,36;1;7;1;handsome_p.jpg;13;handsome;8
19;86;Plant;4;1767,2;1;7;1;good_p.jpg;11;good;4
19;98;Plant;4;1270,61;1;7;1;fair_p.jpg;10;fair ;5
19;100;Plant;4;3201,2;1;7;1;cool_p.jpg;7;cool ;5
19;114;Plant;4;956,89;1;7;1;cute_p.jpg;8;cute ;5
19;132;Plant;4;1226,76;1;7;1;great_p.jpg;12;great ;6
19;148;Plant;4;1176,42;1;7;1;ideal_p.jpg;17;ideal ;6
19;190;Plant;4;1341,16;1;7;1;aggressive_p.jpg;1;aggressive ;11
19;212;Plant;4;777,65;1;7;1;basic_p.jpg;5;basic ;6
19;218;Plant;4;1277,04;1;7;1;awesome_p.jpg;4;awesome ;8
19;230;Plant;4;672,9;1;7;1;classic_p.jpg;6;classic ;8
19;242;Plant;4;912,13;1;7;1;impressive_p.jpg;18;impressive ;11
20;10;Plant;4;4008;1;1;7;cool_p.jpg;7;cool ;5
20;14;Plant;4;3008;1;5;3;ideal_p.jpg;17;ideal ;6
20;18;Plant;4;2320;1;1;7;anxious_p.jpg;3;anxious;7
20;26;Plant;4;2424;1;5;3;amazing_p.jpg;2;amazing ;8
20;36;Plant;4;2164;1;7;1;classic_p.jpg;6;classic ;8
20;50;Plant;4;2159;1;1;7;handsome_p.jpg;13;handsome;8
20;92;Plant;4;2696;1;5;3;basic_p.jpg;5;basic ;6
20;94;Plant;4;2463;1;5;3;good_p.jpg;11;good;4
20;98;Plant;4;2946;1;3;5;extraordinairy_p.jpg;9;extraordinairy;14
20;100;Plant;4;1958;1;1;7;interesting_p.jpg;19;interesting ;12
20;102;Plant;4;1421;1;7;1;aggressive_p.jpg;1;aggressive ;11
20;110;Plant;4;5267;1;7;1;fair_p.jpg;10;fair ;5
20;146;Plant;4;1919;1;6;2;awesome_p.jpg;4;awesome ;8
20;160;Plant;4;2158;1;2;6;lame_p.jpg;20;lame ;5
20;170;Plant;4;1944;1;5;3;cute_p.jpg;8;cute ;5
20;186;Plant;4;2222;1;5;3;heavy_p.jpg;14;heavy ;6
20;230;Plant;4;4315;1;6;2;impressive_p.jpg;18;impressive ;11
20;232;Plant;4;4627;1;6;2;great_p.jpg;12;great ;6
20;246;Plant;4;1915;1;3;5;hot_p.jpg;15;hot ;4
21;8;Plant;4;1680;1;7;1;impressive_p.jpg;18;impressive ;11
21;14;Plant;4;1800;1;7;1;huge_p.jpg;16;huge;4
21;16;Plant;4;1351;1;7;1;great_p.jpg;12;great ;6
21;18;Plant;4;1347;1;7;1;cool_p.jpg;7;cool ;5
21;26;Plant;4;1327;1;7;1;classic_p.jpg;6;classic ;8
21;32;Plant;4;1228;1;7;1;anxious_p.jpg;3;anxious;7
21;52;Plant;4;1394;1;7;1;ideal_p.jpg;17;ideal ;6
21;98;Plant;4;1248;1;7;1;awesome_p.jpg;4;awesome ;8
21;118;Plant;4;1168;1;7;1;hot_p.jpg;15;hot ;4
21;134;Plant;4;1211;1;7;1;basic_p.jpg;5;basic ;6
21;160;Plant;4;1284;1;7;1;lame_p.jpg;20;lame ;5
21;168;Plant;4;1123;1;7;1;fair_p.jpg;10;fair ;5
21;186;Plant;4;2324;1;7;1;good_p.jpg;11;good;4
21;190;Plant;4;2052;1;7;1;interesting_p.jpg;19;interesting ;12
21;206;Plant;4;1136;1;7;1;aggressive_p.jpg;1;aggressive ;11
21;216;Plant;4;1659;1;7;1;extraordinairy_p.jpg;9;extraordinairy;14
21;220;Plant;4;1480;1;7;1;cute_p.jpg;8;cute ;5
21;232;Plant;4;3210;1;7;1;handsome_p.jpg;13;handsome;8
21;246;Plant;4;1100;1;7;1;amazing_p.jpg;2;amazing ;8
22;4;Plant;4;4313;1;6;2;great_p.jpg;12;great ;6
22;18;Plant;4;3596;1;5;3;interesting_p.jpg;19;interesting ;12
22;30;Plant;4;1815;1;6;2;handsome_p.jpg;13;handsome;8
22;40;Plant;4;2315;1;6;2;good_p.jpg;11;good;4
22;56;Plant;4;2032;1;6;2;amazing_p.jpg;2;amazing ;8
22;80;Plant;4;1808;1;6;2;impressive_p.jpg;18;impressive ;11
22;98;Plant;4;1262;1;6;2;cute_p.jpg;8;cute ;5
22;106;Plant;4;882;1;7;1;fair_p.jpg;10;fair ;5
22;108;Plant;4;726;1;7;1;heavy_p.jpg;14;heavy ;6
22;112;Plant;4;1010;1;7;1;anxious_p.jpg;3;anxious;7
22;122;Plant;4;952;1;7;1;basic_p.jpg;5;basic ;6
22;128;Plant;4;870;1;7;1;classic_p.jpg;6;classic ;8
22;152;Plant;4;927;1;7;1;hot_p.jpg;15;hot ;4
22;160;Plant;4;790;1;7;1;huge_p.jpg;16;huge;4
22;178;Plant;4;1238;1;7;1;awesome_p.jpg;4;awesome ;8
22;194;Plant;4;1256;1;7;1;aggressive_p.jpg;1;aggressive ;11
22;214;Plant;4;1148;1;7;1;cool_p.jpg;7;cool ;5
22;236;Plant;4;1347;1;7;1;lame_p.jpg;20;lame ;5
22;242;Plant;4;910;1;7;1;ideal_p.jpg;17;ideal ;6
23;14;Plant;4;2172,68;1;7;1;ideal_p.jpg;17;ideal ;6
23;24;Plant;4;1327,13;1;7;1;classic_p.jpg;6;classic ;8
23;76;Plant;4;1066,81;1;7;1;cute_p.jpg;8;cute ;5
23;106;Plant;4;665,04;1;7;1;great_p.jpg;12;great ;6
23;114;Plant;4;1241,78;1;7;1;fair_p.jpg;10;fair ;5
23;134;Plant;4;1050,81;1;7;1;handsome_p.jpg;13;handsome;8
23;142;Plant;4;1426,22;1;7;1;huge_p.jpg;16;huge;4
23;146;Plant;4;1027,46;1;7;1;cool_p.jpg;7;cool ;5
23;158;Plant;4;765,23;1;7;1;lame_p.jpg;20;lame ;5
23;164;Plant;4;913,06;1;7;1;extraordinairy_p.jpg;9;extraordinairy;14
23;178;Plant;4;635,09;1;7;1;anxious_p.jpg;3;anxious;7
23;180;Plant;4;666,7;1;7;1;impressive_p.jpg;18;impressive ;11
23;182;Plant;4;534,21;1;7;1;hot_p.jpg;15;hot ;4
23;200;Plant;4;1183,29;1;7;1;interesting_p.jpg;19;interesting ;12
23;210;Plant;4;1152,76;1;7;1;amazing_p.jpg;2;amazing ;8
23;220;Plant;4;884,1;1;7;1;heavy_p.jpg;14;heavy ;6
23;234;Plant;4;680,39;1;7;1;awesome_p.jpg;4;awesome ;8
23;248;Plant;4;966,55;1;7;1;aggressive_p.jpg;1;aggressive ;11
23;250;Plant;4;738,42;1;7;1;basic_p.jpg;5;basic ;6
24;28;Plant;4;1121,8;1;7;1;impressive_p.jpg;18;impressive ;11
24;38;Plant;4;1075,69;1;7;1;aggressive_p.jpg;1;aggressive ;11
24;54;Plant;4;2004,3;1;7;1;anxious_p.jpg;3;anxious;7
24;58;Plant;4;965,44;1;7;1;heavy_p.jpg;14;heavy ;6
24;78;Plant;4;735,49;1;7;1;basic_p.jpg;5;basic ;6
24;80;Plant;4;682,15;1;7;1;great_p.jpg;12;great ;6
24;110;Plant;4;2266,73;1;7;1;amazing_p.jpg;2;amazing ;8
24;118;Plant;4;667,23;1;7;1;classic_p.jpg;6;classic ;8
24;126;Plant;4;1150,76;1;7;1;fair_p.jpg;10;fair ;5
24;142;Plant;4;880,38;1;7;1;lame_p.jpg;20;lame ;5
24;152;Plant;4;803,1;1;7;1;handsome_p.jpg;13;handsome;8
24;154;Plant;4;3936,92;1;5;3;interesting_p.jpg;19;interesting ;12
24;180;Plant;4;1152,67;1;7;1;good_p.jpg;11;good;4
24;184;Plant;4;779,34;1;7;1;awesome_p.jpg;4;awesome ;8
24;198;Plant;4;972,99;1;7;1;cool_p.jpg;7;cool ;5
24;206;Plant;4;1913,29;1;7;1;huge_p.jpg;16;huge;4
24;208;Plant;4;776,81;1;7;1;ideal_p.jpg;17;ideal ;6
24;238;Plant;4;780,06;1;7;1;cute_p.jpg;8;cute ;5
24;244;Plant;4;723,81;1;7;1;hot_p.jpg;15;hot ;4
24;246;Plant;4;898,14;1;7;1;extraordinairy_p.jpg;9;extraordinairy;14
26;10;Plant;4;837;2;2;6;sweet_p.jpg;35;sweet ;6
26;22;Plant;4;1076;2;3;5;radient_p.jpg;30;radient ;8
26;30;Plant;4;2573;2;3;5;peaceful_p.jpg;27;peaceful ;9
26;42;Plant;4;2462;2;2;6;odd_p.jpg;23;odd ;4
26;60;Plant;4;2605;2;3;5;okay_p.jpg;24;okay ;5
26;64;Plant;4;5096;2;3;5;ordinary_p.jpg;26;ordinary ;9
26;88;Plant;4;2122;2;3;5;rare_p.jpg;31;rare ;5
26;90;Plant;4;2997;2;3;5;tall_p.jpg;36;tall ;5
26;114;Plant;4;1612;2;2;6;wonderful_p.jpg;40;wonderful ;10
26;120;Plant;4;1982;2;2;6;loud_p.jpg;21;loud ;5
26;144;Plant;4;2324;2;3;5;quick_p.jpg;29;quick ;6
26;154;Plant;4;1712;2;3;5;old_p.jpg;25;old ;4
26;156;Plant;4;1568;2;4;4;solid_p.jpg;33;solid ;6
26;160;Plant;4;873;2;4;4;modern_p.jpg;22;modern;6
26;188;Plant;4;1471;2;1;7;ugly_p.jpg;37;ugly ;5
26;196;Plant;4;1364;2;3;5;stunning_p.jpg;34;stunning ;9
26;228;Plant;4;4690;2;2;6;weird_p.jpg;38;weird ;6
26;230;Plant;4;1558;2;2;6;plain_p.jpg;28;plain ;6
26;234;Plant;4;1391;2;2;6;wild_p.jpg;39;wild;4
26;244;Plant;4;2191;2;1;7;small_p.jpg;32;small ;6
1;26;Robot;5;3609,97;1;3;5;interesting_r.jpg;19;interesting ;12
1;30;Robot;5;3359,4;1;4;4;aggressive_r.jpg;1;aggressive ;11
1;48;Robot;5;2928,15;1;4;4;heavy_r.jpg;14;heavy ;6
1;50;Robot;5;1880,09;1;2;6;cute_r.jpg;8;cute ;5
1;54;Robot;5;1533,03;1;2;6;fair_r.jpg;10;fair ;5
1;64;Robot;5;1731,37;1;3;5;impressive_r.jpg;18;impressive ;11
1;70;Robot;5;1773,76;1;3;5;amazing_r.jpg;2;amazing ;8
1;76;Robot;5;1843,78;1;1;7;ideal_r.jpg;17;ideal ;6
1;80;Robot;5;1756,32;1;3;5;lame_r.jpg;20;lame ;5
1;82;Robot;5;1911,37;1;3;5;awesome_r.jpg;4;awesome ;8
1;110;Robot;5;2215,33;1;3;5;extraordinairy_r.jpg;9;extraordinairy;14
1;114;Robot;5;1163,79;1;3;5;classic_r.jpg;6;classic ;8
1;120;Robot;5;1179,55;1;3;5;basic_r.jpg;5;basic ;6
1;132;Robot;5;2869,18;1;4;4;anxious_r.jpg;3;anxious;7
1;134;Robot;5;2255,53;1;2;6;cool_r.jpg;7;cool ;5
1;160;Robot;5;1586,92;1;3;5;handsome_r.jpg;13;handsome;8
1;188;Robot;5;1788,4;1;3;5;good_r.jpg;11;good;4
1;196;Robot;5;3251,05;1;1;7;huge_r.jpg;16;huge;4
1;212;Robot;5;1427,15;1;3;5;great_r.jpg;12;great ;6
1;220;Robot;5;1425,28;1;3;5;hot_r.jpg;15;hot ;4
2;24;Robot;5;2426,85;2;5;3;rare_r.jpg;31;rare ;5
2;42;Robot;5;1002,65;2;7;1;solid_r.jpg;33;solid ;6
2;46;Robot;5;2126,76;2;5;3;ordinary_r.jpg;26;ordinary ;9
2;64;Robot;5;1367,14;2;6;2;plain_r.jpg;28;plain ;6
2;82;Robot;5;2709,42;2;5;3;peaceful_r.jpg;27;peaceful ;9
2;86;Robot;5;2501,5;2;5;3;weird_r.jpg;38;weird ;6
2;88;Robot;5;926,73;2;5;3;ugly_r.jpg;37;ugly ;5
2;94;Robot;5;1884,91;2;5;3;tall_r.jpg;36;tall ;5
2;100;Robot;5;2868,2;2;5;3;old_r.jpg;25;old ;4
2;102;Robot;5;1390,21;2;5;3;wild_r.jpg;39;wild;4
2;116;Robot;5;2007,55;2;5;3;modern_r.jpg;22;modern;6
2;124;Robot;5;1174,01;2;5;3;quick_r.jpg;29;quick ;6
2;130;Robot;5;994,36;2;5;3;loud_r.jpg;21;loud ;5
2;140;Robot;5;1179,95;2;2;6;wonderful_r.jpg;40;wonderful ;10
2;166;Robot;5;959,22;2;5;3;odd_r.jpg;23;odd ;4
2;178;Robot;5;720,94;2;7;1;okay_r.jpg;24;okay;4
2;198;Robot;5;1067,36;2;5;3;sweet_r.jpg;35;sweet ;6
2;212;Robot;5;1122,16;2;5;3;radient_r.jpg;30;radient ;8
2;234;Robot;5;1010,8;2;6;2;small_r.jpg;32;small ;6
2;250;Robot;5;1165,36;2;5;3;stunning_r.jpg;34;stunning ;9
3;14;Robot;5;3042,39;1;1;7;fair_r.jpg;10;fair ;5
3;24;Robot;5;1905,91;1;1;7;handsome_r.jpg;13;handsome;8
3;34;Robot;5;1561,36;1;2;6;good_r.jpg;11;good;4
3;36;Robot;5;1555,66;1;2;6;great_r.jpg;12;great ;6
3;42;Robot;5;3321,58;1;4;4;cool_r.jpg;7;cool ;5
3;94;Robot;5;1669,73;1;2;6;awesome_r.jpg;4;awesome ;8
3;100;Robot;5;1412,4;1;2;6;impressive_r.jpg;18;impressive ;11
3;106;Robot;5;916,35;1;2;6;heavy_r.jpg;14;heavy ;6
3;122;Robot;5;968,09;1;2;6;basic_r.jpg;5;basic ;6
3;136;Robot;5;1418,66;1;2;6;lame_r.jpg;20;lame ;5
3;146;Robot;5;2698,52;1;4;4;amazing_r.jpg;2;amazing ;8
3;166;Robot;5;957,63;1;2;6;extraordinairy_r.jpg;9;extraordinairy;14
3;168;Robot;5;735,78;1;2;6;ideal_r.jpg;17;ideal ;6
3;172;Robot;5;870,46;1;2;6;classic_r.jpg;6;classic ;8
3;174;Robot;5;923,4;1;2;6;hot_r.jpg;15;hot ;4
3;182;Robot;5;3050,19;1;2;6;anxious_r.jpg;3;anxious;7
3;186;Robot;5;747,97;1;2;6;cute_r.jpg;8;cute ;5
3;202;Robot;5;1225,39;1;2;6;aggressive_r.jpg;1;aggressive ;11
3;224;Robot;5;1400,14;1;2;6;interesting_r.jpg;19;interesting ;12
3;248;Robot;5;734,4;1;1;7;huge_r.jpg;16;huge;4
4;6;Robot;5;3885,88;2;1;7;modern_r.jpg;22;modern;6
4;14;Robot;5;2841,61;2;4;4;weird_r.jpg;38;weird ;6
4;24;Robot;5;3337,32;2;6;2;plain_r.jpg;28;plain ;6
4;36;Robot;5;2475,46;2;3;5;quick_r.jpg;29;quick ;6
4;42;Robot;5;858,92;2;3;5;old_r.jpg;25;old ;4
4;60;Robot;5;3983,06;2;3;5;solid_r.jpg;33;solid ;6
4;76;Robot;5;1119,12;2;3;5;rare_r.jpg;31;rare ;5
4;78;Robot;5;631,65;2;3;5;loud_r.jpg;21;loud ;5
4;94;Robot;5;1020,09;2;3;5;wild_r.jpg;39;wild;4
4;130;Robot;5;1104,36;2;2;6;tall_r.jpg;36;tall ;5
4;134;Robot;5;1094,71;2;3;5;odd_r.jpg;23;odd ;4
4;144;Robot;5;1515,26;2;3;5;ugly_r.jpg;37;ugly ;5
4;166;Robot;5;899,49;2;3;5;ordinary_r.jpg;26;ordinary ;9
4;172;Robot;5;1320,62;2;3;5;stunning_r.jpg;34;stunning ;9
4;174;Robot;5;1345,04;2;1;7;sweet_r.jpg;35;sweet ;6
4;218;Robot;5;1343,75;2;3;5;wonderful_r.jpg;40;wonderful ;10
4;232;Robot;5;1221,87;2;3;5;peaceful_r.jpg;27;peaceful ;9
4;236;Robot;5;1368,2;2;4;4;okay_r.jpg;24;okay;4
4;238;Robot;5;1390,51;2;3;5;small_r.jpg;32;small ;6
5;4;Robot;5;1994,25;1;1;7;classic_r.jpg;6;classic ;8
5;8;Robot;5;1530,86;1;1;7;hot_r.jpg;15;hot ;4
5;10;Robot;5;1322;1;1;7;amazing_r.jpg;2;amazing ;8
5;12;Robot;5;993,24;1;1;7;interesting_r.jpg;19;interesting ;12
5;42;Robot;5;1179,97;1;1;7;cute_r.jpg;8;cute ;5
5;44;Robot;5;844,97;1;1;7;ideal_r.jpg;17;ideal ;6
5;58;Robot;5;1259,06;1;1;7;aggressive_r.jpg;1;aggressive ;11
5;64;Robot;5;721,83;1;1;7;lame_r.jpg;20;lame ;5
5;104;Robot;5;927,42;1;1;7;anxious_r.jpg;3;anxious;7
5;126;Robot;5;654,72;1;1;7;cool_r.jpg;7;cool ;5
5;138;Robot;5;715,3;1;1;7;impressive_r.jpg;18;impressive ;11
5;154;Robot;5;804,33;1;1;7;handsome_r.jpg;13;handsome;8
5;164;Robot;5;749,54;1;1;7;awesome_r.jpg;4;awesome ;8
5;166;Robot;5;855,03;1;1;7;heavy_r.jpg;14;heavy ;6
5;174;Robot;5;612,11;1;1;7;great_r.jpg;12;great ;6
5;176;Robot;5;774,74;1;1;7;huge_r.jpg;16;huge;4
5;180;Robot;5;666,33;1;1;7;fair_r.jpg;10;fair ;5
5;206;Robot;5;729,24;1;1;7;basic_r.jpg;5;basic ;6
5;212;Robot;5;736,22;1;1;7;good_r.jpg;11;good;4
5;236;Robot;5;769,61;1;1;7;extraordinairy_r.jpg;9;extraordinairy;14
6;8;Robot;5;2338,28;1;5;3;cool_r.jpg;7;cool ;5
6;16;Robot;5;2290,72;1;4;4;good_r.jpg;11;good;4
6;48;Robot;5;1557,39;1;4;4;awesome_r.jpg;4;awesome ;8
6;72;Robot;5;1343,93;1;3;5;handsome_r.jpg;13;handsome;8
6;78;Robot;5;973,13;1;4;4;impressive_r.jpg;18;impressive ;11
6;80;Robot;5;773,18;1;3;5;interesting_r.jpg;19;interesting ;12
6;96;Robot;5;1668,52;1;3;5;lame_r.jpg;20;lame ;5
6;102;Robot;5;1106,2;1;3;5;aggressive_r.jpg;1;aggressive ;11
6;126;Robot;5;1071,76;1;3;5;classic_r.jpg;6;classic ;8
6;136;Robot;5;1087,6;1;3;5;hot_r.jpg;15;hot ;4
6;164;Robot;5;1260,52;1;3;5;fair_r.jpg;10;fair ;5
6;174;Robot;5;1348,72;1;3;5;amazing_r.jpg;2;amazing ;8
6;194;Robot;5;1120,71;1;3;5;basic_r.jpg;5;basic ;6
6;216;Robot;5;1309,43;1;3;5;ideal_r.jpg;17;ideal ;6
6;220;Robot;5;1058,91;1;3;5;great_r.jpg;12;great ;6
6;230;Robot;5;1610,29;1;1;7;huge_r.jpg;16;huge;4
6;236;Robot;5;1959,76;1;3;5;anxious_r.jpg;3;anxious;7
6;240;Robot;5;1272,21;1;4;4;extraordinairy_r.jpg;9;extraordinairy;14
6;242;Robot;5;1597,73;1;2;6;heavy_r.jpg;14;heavy ;6
6;246;Robot;5;1620,35;1;3;5;cute_r.jpg;8;cute ;5
7;12;Robot;5;3242,18;1;4;4;hot_r.jpg;15;hot ;4
7;16;Robot;5;2781,21;1;4;4;fair_r.jpg;10;fair ;5
7;24;Robot;5;1881,69;1;4;4;cute_r.jpg;8;cute ;5
7;42;Robot;5;1559,17;1;7;1;handsome_r.jpg;13;handsome;8
7;50;Robot;5;1287,48;1;4;4;interesting_r.jpg;19;interesting ;12
7;64;Robot;5;1113,56;1;4;4;ideal_r.jpg;17;ideal ;6
7;94;Robot;5;712,24;1;4;4;impressive_r.jpg;18;impressive ;11
7;106;Robot;5;1407,49;1;1;7;huge_r.jpg;16;huge;4
7;110;Robot;5;943,39;1;4;4;cool_r.jpg;7;cool ;5
7;114;Robot;5;3369,1;1;1;7;heavy_r.jpg;14;heavy ;6
7;118;Robot;5;728,62;1;1;7;awesome_r.jpg;4;awesome ;8
7;130;Robot;5;1728,37;1;4;4;good_r.jpg;11;good;4
7;170;Robot;5;1657,93;1;4;4;lame_r.jpg;20;lame ;5
7;184;Robot;5;860,5;1;4;4;great_r.jpg;12;great ;6
7;188;Robot;5;717,58;1;4;4;basic_r.jpg;5;basic ;6
7;196;Robot;5;2027,54;1;4;4;classic_r.jpg;6;classic ;8
7;198;Robot;5;1223,87;1;4;4;amazing_r.jpg;2;amazing ;8
7;212;Robot;5;3849,42;1;4;4;extraordinairy_r.jpg;9;extraordinairy;14
7;244;Robot;5;2540,47;1;4;4;anxious_r.jpg;3;anxious;7
7;248;Robot;5;836,11;1;4;4;aggressive_r.jpg;1;aggressive ;11
8;10;Robot;5;3241,49;1;1;7;extraordinairy_r.jpg;9;extraordinairy;14
8;14;Robot;5;2679,5;1;1;7;lame_r.jpg;20;lame ;5
8;16;Robot;5;1994,01;1;2;6;awesome_r.jpg;4;awesome ;8
8;28;Robot;5;3768,91;1;2;6;impressive_r.jpg;18;impressive ;11
8;40;Robot;5;3212,75;1;1;7;hot_r.jpg;15;hot ;4
8;48;Robot;5;3887,69;1;3;5;heavy_r.jpg;14;heavy ;6
8;50;Robot;5;1212,28;1;1;7;great_r.jpg;12;great ;6
8;52;Robot;5;1093,29;1;1;7;interesting_r.jpg;19;interesting ;12
8;82;Robot;5;960,17;1;1;7;ideal_r.jpg;17;ideal ;6
8;96;Robot;5;2350,69;1;2;6;handsome_r.jpg;13;handsome;8
8;132;Robot;5;3028,1;1;1;7;huge_r.jpg;16;huge;4
8;152;Robot;5;1280,83;1;1;7;cute_r.jpg;8;cute ;5
8;156;Robot;5;1043,32;1;1;7;good_r.jpg;11;good;4
8;174;Robot;5;2354,92;1;1;7;fair_r.jpg;10;fair ;5
8;182;Robot;5;853,53;1;1;7;classic_r.jpg;6;classic ;8
8;186;Robot;5;1110,85;1;1;7;amazing_r.jpg;2;amazing ;8
8;200;Robot;5;994,82;1;1;7;aggressive_r.jpg;1;aggressive ;11
9;2;Robot;5;3904,61;2;1;7;sweet_r.jpg;35;sweet ;6
9;40;Robot;5;2218,95;2;3;5;peaceful_r.jpg;27;peaceful ;9
9;54;Robot;5;2056,36;2;7;1;okay_r.jpg;24;okay;4
9;62;Robot;5;1701,06;2;1;7;solid_r.jpg;33;solid ;6
9;70;Robot;5;1411,1;2;1;7;plain_r.jpg;28;plain ;6
9;80;Robot;5;1863,54;2;1;7;tall_r.jpg;36;tall ;5
9;92;Robot;5;1141,98;2;1;7;weird_r.jpg;38;weird ;6
9;120;Robot;5;2685,05;2;1;7;small_r.jpg;32;small ;6
9;126;Robot;5;1243,11;2;1;7;rare_r.jpg;31;rare ;5
9;140;Robot;5;1386,99;2;1;7;ugly_r.jpg;37;ugly ;5
9;152;Robot;5;1221,4;2;1;7;wonderful_r.jpg;40;wonderful ;10
9;172;Robot;5;1191,31;2;1;7;modern_r.jpg;22;modern;6
9;178;Robot;5;1200,54;2;1;7;loud_r.jpg;21;loud ;5
9;180;Robot;5;1221,63;2;1;7;radient_r.jpg;30;radient ;8
9;182;Robot;5;1264,62;2;1;7;wild_r.jpg;39;wild;4
